text,labels
279 201 336 [SEP] [MASK] [MASK],336 279
41 299 187 [SEP] [MASK] [MASK],299 187
339 175 32 [SEP] [MASK] [MASK],339 175
45 146 262 [SEP] [MASK] [MASK],262 146
36 182 264 [SEP] [MASK] [MASK],264 182
173 275 326 [SEP] [MASK] [MASK],326 275
37 302 213 [SEP] [MASK] [MASK],302 213
92 188 14 [SEP] [MASK] [MASK],188 92
10 164 191 [SEP] [MASK] [MASK],191 164
14 242 222 [SEP] [MASK] [MASK],242 222
340 150 16 [SEP] [MASK] [MASK],340 150
205 108 38 [SEP] [MASK] [MASK],205 108
63 165 141 [SEP] [MASK] [MASK],165 141
338 230 315 [SEP] [MASK] [MASK],338 315
143 71 287 [SEP] [MASK] [MASK],287 143
246 283 163 [SEP] [MASK] [MASK],283 246
314 199 121 [SEP] [MASK] [MASK],314 199
132 15 243 [SEP] [MASK] [MASK],243 132
264 338 87 [SEP] [MASK] [MASK],338 264
240 243 83 [SEP] [MASK] [MASK],243 240
319 155 211 [SEP] [MASK] [MASK],319 211
137 259 203 [SEP] [MASK] [MASK],259 203
193 213 18 [SEP] [MASK] [MASK],213 193
286 304 282 [SEP] [MASK] [MASK],304 286
77 106 324 [SEP] [MASK] [MASK],324 106
272 105 258 [SEP] [MASK] [MASK],272 258
85 153 327 [SEP] [MASK] [MASK],327 153
88 70 187 [SEP] [MASK] [MASK],187 88
226 267 93 [SEP] [MASK] [MASK],267 226
337 61 328 [SEP] [MASK] [MASK],337 328
291 146 262 [SEP] [MASK] [MASK],291 262
97 166 276 [SEP] [MASK] [MASK],276 166
107 308 279 [SEP] [MASK] [MASK],308 279
277 299 87 [SEP] [MASK] [MASK],299 277
46 335 143 [SEP] [MASK] [MASK],335 143
224 339 48 [SEP] [MASK] [MASK],339 224
83 152 65 [SEP] [MASK] [MASK],152 83
161 312 9 [SEP] [MASK] [MASK],312 161
263 219 306 [SEP] [MASK] [MASK],306 263
17 203 252 [SEP] [MASK] [MASK],252 203
115 324 44 [SEP] [MASK] [MASK],324 115
165 137 214 [SEP] [MASK] [MASK],214 165
138 218 277 [SEP] [MASK] [MASK],277 218
84 283 87 [SEP] [MASK] [MASK],283 87
304 19 237 [SEP] [MASK] [MASK],304 237
220 69 209 [SEP] [MASK] [MASK],220 209
326 90 276 [SEP] [MASK] [MASK],326 276
123 262 196 [SEP] [MASK] [MASK],262 196
124 19 172 [SEP] [MASK] [MASK],172 124
170 323 7 [SEP] [MASK] [MASK],323 170
102 116 133 [SEP] [MASK] [MASK],133 116
116 126 217 [SEP] [MASK] [MASK],217 126
40 28 262 [SEP] [MASK] [MASK],262 40
190 156 289 [SEP] [MASK] [MASK],289 190
256 166 15 [SEP] [MASK] [MASK],256 166
205 208 219 [SEP] [MASK] [MASK],219 208
173 91 191 [SEP] [MASK] [MASK],191 173
232 4 275 [SEP] [MASK] [MASK],275 232
227 315 329 [SEP] [MASK] [MASK],329 315
102 199 115 [SEP] [MASK] [MASK],199 115
48 302 195 [SEP] [MASK] [MASK],302 195
131 261 96 [SEP] [MASK] [MASK],261 131
223 261 338 [SEP] [MASK] [MASK],338 261
313 181 134 [SEP] [MASK] [MASK],313 181
259 45 101 [SEP] [MASK] [MASK],259 101
317 314 142 [SEP] [MASK] [MASK],317 314
41 17 336 [SEP] [MASK] [MASK],336 41
152 161 248 [SEP] [MASK] [MASK],248 161
108 240 183 [SEP] [MASK] [MASK],240 183
286 293 118 [SEP] [MASK] [MASK],293 286
208 11 10 [SEP] [MASK] [MASK],208 11
114 204 240 [SEP] [MASK] [MASK],240 204
69 135 198 [SEP] [MASK] [MASK],198 135
335 205 45 [SEP] [MASK] [MASK],335 205
199 20 8 [SEP] [MASK] [MASK],199 20
114 292 257 [SEP] [MASK] [MASK],292 257
12 266 202 [SEP] [MASK] [MASK],266 202
256 98 173 [SEP] [MASK] [MASK],256 173
70 302 89 [SEP] [MASK] [MASK],302 89
20 220 309 [SEP] [MASK] [MASK],309 220
59 266 233 [SEP] [MASK] [MASK],266 233
32 76 115 [SEP] [MASK] [MASK],115 76
13 79 160 [SEP] [MASK] [MASK],160 79
185 200 72 [SEP] [MASK] [MASK],200 185
252 12 74 [SEP] [MASK] [MASK],252 74
53 81 205 [SEP] [MASK] [MASK],205 81
307 154 207 [SEP] [MASK] [MASK],307 207
148 18 213 [SEP] [MASK] [MASK],213 148
108 261 18 [SEP] [MASK] [MASK],261 108
284 30 26 [SEP] [MASK] [MASK],284 30
167 57 69 [SEP] [MASK] [MASK],167 69
192 5 114 [SEP] [MASK] [MASK],192 114
144 33 201 [SEP] [MASK] [MASK],201 144
219 300 10 [SEP] [MASK] [MASK],300 219
143 146 119 [SEP] [MASK] [MASK],146 143
310 296 50 [SEP] [MASK] [MASK],310 296
281 230 67 [SEP] [MASK] [MASK],281 230
135 115 260 [SEP] [MASK] [MASK],260 135
284 172 252 [SEP] [MASK] [MASK],284 252
63 286 187 [SEP] [MASK] [MASK],286 187
261 19 265 [SEP] [MASK] [MASK],265 261
87 46 214 [SEP] [MASK] [MASK],214 87
82 188 83 [SEP] [MASK] [MASK],188 83
8 110 196 [SEP] [MASK] [MASK],196 110
251 72 247 [SEP] [MASK] [MASK],251 247
93 119 295 [SEP] [MASK] [MASK],295 119
274 182 64 [SEP] [MASK] [MASK],274 182
208 76 226 [SEP] [MASK] [MASK],226 208
324 234 224 [SEP] [MASK] [MASK],324 234
255 241 66 [SEP] [MASK] [MASK],255 241
181 171 336 [SEP] [MASK] [MASK],336 181
58 235 194 [SEP] [MASK] [MASK],235 194
219 16 69 [SEP] [MASK] [MASK],219 69
252 321 289 [SEP] [MASK] [MASK],321 289
27 296 319 [SEP] [MASK] [MASK],319 296
67 37 106 [SEP] [MASK] [MASK],106 67
335 286 318 [SEP] [MASK] [MASK],335 318
272 114 284 [SEP] [MASK] [MASK],284 272
74 341 71 [SEP] [MASK] [MASK],341 74
308 329 2 [SEP] [MASK] [MASK],329 308
337 137 20 [SEP] [MASK] [MASK],337 137
249 277 185 [SEP] [MASK] [MASK],277 249
207 303 39 [SEP] [MASK] [MASK],303 207
3 293 85 [SEP] [MASK] [MASK],293 85
209 89 62 [SEP] [MASK] [MASK],209 89
258 138 56 [SEP] [MASK] [MASK],258 138
2 271 274 [SEP] [MASK] [MASK],274 271
322 24 142 [SEP] [MASK] [MASK],322 142
109 213 79 [SEP] [MASK] [MASK],213 109
161 267 150 [SEP] [MASK] [MASK],267 161
118 48 273 [SEP] [MASK] [MASK],273 118
7 324 29 [SEP] [MASK] [MASK],324 29
30 124 189 [SEP] [MASK] [MASK],189 124
221 73 113 [SEP] [MASK] [MASK],221 113
215 229 286 [SEP] [MASK] [MASK],286 229
162 292 200 [SEP] [MASK] [MASK],292 200
23 57 37 [SEP] [MASK] [MASK],57 37
319 230 295 [SEP] [MASK] [MASK],319 295
272 332 109 [SEP] [MASK] [MASK],332 272
311 229 206 [SEP] [MASK] [MASK],311 229
339 276 334 [SEP] [MASK] [MASK],339 334
241 162 250 [SEP] [MASK] [MASK],250 241
146 40 92 [SEP] [MASK] [MASK],146 92
321 270 312 [SEP] [MASK] [MASK],321 312
305 27 44 [SEP] [MASK] [MASK],305 44
244 193 277 [SEP] [MASK] [MASK],277 244
86 47 146 [SEP] [MASK] [MASK],146 86
199 330 150 [SEP] [MASK] [MASK],330 199
265 55 142 [SEP] [MASK] [MASK],265 142
220 249 158 [SEP] [MASK] [MASK],249 220
50 174 270 [SEP] [MASK] [MASK],270 174
207 191 192 [SEP] [MASK] [MASK],207 192
65 165 56 [SEP] [MASK] [MASK],165 65
120 98 109 [SEP] [MASK] [MASK],120 109
226 47 283 [SEP] [MASK] [MASK],283 226
224 282 202 [SEP] [MASK] [MASK],282 224
194 289 14 [SEP] [MASK] [MASK],289 194
78 250 177 [SEP] [MASK] [MASK],250 177
109 29 313 [SEP] [MASK] [MASK],313 109
336 141 184 [SEP] [MASK] [MASK],336 184
13 336 18 [SEP] [MASK] [MASK],336 18
177 34 327 [SEP] [MASK] [MASK],327 177
54 119 113 [SEP] [MASK] [MASK],119 113
340 44 216 [SEP] [MASK] [MASK],340 216
148 35 320 [SEP] [MASK] [MASK],320 148
158 309 199 [SEP] [MASK] [MASK],309 199
170 226 265 [SEP] [MASK] [MASK],265 226
58 113 313 [SEP] [MASK] [MASK],313 113
82 146 46 [SEP] [MASK] [MASK],146 82
58 124 52 [SEP] [MASK] [MASK],124 58
286 218 164 [SEP] [MASK] [MASK],286 218
71 301 104 [SEP] [MASK] [MASK],301 104
82 52 3 [SEP] [MASK] [MASK],82 52
45 50 312 [SEP] [MASK] [MASK],312 50
111 109 57 [SEP] [MASK] [MASK],111 109
40 137 35 [SEP] [MASK] [MASK],137 40
217 20 25 [SEP] [MASK] [MASK],217 25
263 11 77 [SEP] [MASK] [MASK],263 77
101 56 39 [SEP] [MASK] [MASK],101 56
232 103 301 [SEP] [MASK] [MASK],301 232
158 106 253 [SEP] [MASK] [MASK],253 158
33 243 20 [SEP] [MASK] [MASK],243 33
22 87 68 [SEP] [MASK] [MASK],87 68
119 288 24 [SEP] [MASK] [MASK],288 119
245 328 131 [SEP] [MASK] [MASK],328 245
50 193 169 [SEP] [MASK] [MASK],193 169
285 18 340 [SEP] [MASK] [MASK],340 285
298 266 258 [SEP] [MASK] [MASK],298 266
219 78 17 [SEP] [MASK] [MASK],219 78
331 177 6 [SEP] [MASK] [MASK],331 177
283 49 335 [SEP] [MASK] [MASK],335 283
64 145 114 [SEP] [MASK] [MASK],145 114
41 16 148 [SEP] [MASK] [MASK],148 41
141 227 317 [SEP] [MASK] [MASK],317 227
181 168 108 [SEP] [MASK] [MASK],181 168
198 290 4 [SEP] [MASK] [MASK],290 198
68 148 294 [SEP] [MASK] [MASK],294 148
27 278 88 [SEP] [MASK] [MASK],278 88
331 82 140 [SEP] [MASK] [MASK],331 140
165 123 305 [SEP] [MASK] [MASK],305 165
93 101 181 [SEP] [MASK] [MASK],181 101
301 98 144 [SEP] [MASK] [MASK],301 144
177 94 272 [SEP] [MASK] [MASK],272 177
297 309 83 [SEP] [MASK] [MASK],309 297
269 5 334 [SEP] [MASK] [MASK],334 269
121 290 307 [SEP] [MASK] [MASK],307 290
229 240 213 [SEP] [MASK] [MASK],240 229
224 196 229 [SEP] [MASK] [MASK],229 224
157 39 340 [SEP] [MASK] [MASK],340 157
67 270 13 [SEP] [MASK] [MASK],270 67
44 175 290 [SEP] [MASK] [MASK],290 175
326 136 280 [SEP] [MASK] [MASK],326 280
218 101 80 [SEP] [MASK] [MASK],218 101
49 290 150 [SEP] [MASK] [MASK],290 150
107 313 7 [SEP] [MASK] [MASK],313 107
218 270 3 [SEP] [MASK] [MASK],270 218
286 184 21 [SEP] [MASK] [MASK],286 184
45 139 341 [SEP] [MASK] [MASK],341 139
126 181 49 [SEP] [MASK] [MASK],181 126
60 154 252 [SEP] [MASK] [MASK],252 154
94 200 287 [SEP] [MASK] [MASK],287 200
246 234 47 [SEP] [MASK] [MASK],246 234
150 250 183 [SEP] [MASK] [MASK],250 183
74 253 223 [SEP] [MASK] [MASK],253 223
230 325 269 [SEP] [MASK] [MASK],325 269
270 30 163 [SEP] [MASK] [MASK],270 163
144 13 189 [SEP] [MASK] [MASK],189 144
38 272 157 [SEP] [MASK] [MASK],272 157
187 101 173 [SEP] [MASK] [MASK],187 173
62 4 334 [SEP] [MASK] [MASK],334 62
62 180 204 [SEP] [MASK] [MASK],204 180
315 192 59 [SEP] [MASK] [MASK],315 192
197 336 16 [SEP] [MASK] [MASK],336 197
169 333 278 [SEP] [MASK] [MASK],333 278
156 171 8 [SEP] [MASK] [MASK],171 156
306 318 253 [SEP] [MASK] [MASK],318 306
17 119 205 [SEP] [MASK] [MASK],205 119
205 185 339 [SEP] [MASK] [MASK],339 205
79 238 120 [SEP] [MASK] [MASK],238 120
101 81 32 [SEP] [MASK] [MASK],101 81
7 62 275 [SEP] [MASK] [MASK],275 62
195 295 280 [SEP] [MASK] [MASK],295 280
264 133 185 [SEP] [MASK] [MASK],264 185
134 44 184 [SEP] [MASK] [MASK],184 134
90 292 309 [SEP] [MASK] [MASK],309 292
264 174 124 [SEP] [MASK] [MASK],264 174
274 151 192 [SEP] [MASK] [MASK],274 192
299 66 47 [SEP] [MASK] [MASK],299 66
231 181 152 [SEP] [MASK] [MASK],231 181
181 166 115 [SEP] [MASK] [MASK],181 166
266 303 188 [SEP] [MASK] [MASK],303 266
51 137 319 [SEP] [MASK] [MASK],319 137
173 78 268 [SEP] [MASK] [MASK],268 173
137 203 180 [SEP] [MASK] [MASK],203 180
138 132 36 [SEP] [MASK] [MASK],138 132
145 30 320 [SEP] [MASK] [MASK],320 145
150 132 1 [SEP] [MASK] [MASK],150 132
149 292 156 [SEP] [MASK] [MASK],292 156
272 319 136 [SEP] [MASK] [MASK],319 272
292 206 311 [SEP] [MASK] [MASK],311 292
165 132 312 [SEP] [MASK] [MASK],312 165
262 127 24 [SEP] [MASK] [MASK],262 127
191 322 192 [SEP] [MASK] [MASK],322 192
229 325 76 [SEP] [MASK] [MASK],325 229
145 104 150 [SEP] [MASK] [MASK],150 145
323 106 71 [SEP] [MASK] [MASK],323 106
220 335 7 [SEP] [MASK] [MASK],335 220
220 25 41 [SEP] [MASK] [MASK],220 41
286 312 125 [SEP] [MASK] [MASK],312 286
287 283 9 [SEP] [MASK] [MASK],287 283
254 274 318 [SEP] [MASK] [MASK],318 274
8 258 95 [SEP] [MASK] [MASK],258 95
320 226 6 [SEP] [MASK] [MASK],320 226
77 44 243 [SEP] [MASK] [MASK],243 77
86 83 81 [SEP] [MASK] [MASK],86 83
269 313 134 [SEP] [MASK] [MASK],313 269
107 108 114 [SEP] [MASK] [MASK],114 108
109 86 328 [SEP] [MASK] [MASK],328 109
238 329 176 [SEP] [MASK] [MASK],329 238
225 217 164 [SEP] [MASK] [MASK],225 217
31 339 51 [SEP] [MASK] [MASK],339 51
78 281 199 [SEP] [MASK] [MASK],281 199
305 58 330 [SEP] [MASK] [MASK],330 305
231 24 130 [SEP] [MASK] [MASK],231 130
205 136 252 [SEP] [MASK] [MASK],252 205
123 20 90 [SEP] [MASK] [MASK],123 90
33 76 293 [SEP] [MASK] [MASK],293 76
227 165 218 [SEP] [MASK] [MASK],227 218
290 37 293 [SEP] [MASK] [MASK],293 290
322 282 330 [SEP] [MASK] [MASK],330 322
231 153 101 [SEP] [MASK] [MASK],231 153
187 212 276 [SEP] [MASK] [MASK],276 212
270 79 231 [SEP] [MASK] [MASK],270 231
305 131 151 [SEP] [MASK] [MASK],305 151
206 339 291 [SEP] [MASK] [MASK],339 291
192 312 285 [SEP] [MASK] [MASK],312 285
265 275 310 [SEP] [MASK] [MASK],310 275
6 282 243 [SEP] [MASK] [MASK],282 243
283 15 267 [SEP] [MASK] [MASK],283 267
94 116 74 [SEP] [MASK] [MASK],116 94
320 9 242 [SEP] [MASK] [MASK],320 242
173 213 339 [SEP] [MASK] [MASK],339 213
85 230 71 [SEP] [MASK] [MASK],230 85
298 131 299 [SEP] [MASK] [MASK],299 298
339 118 201 [SEP] [MASK] [MASK],339 201
144 97 100 [SEP] [MASK] [MASK],144 100
118 85 249 [SEP] [MASK] [MASK],249 118
312 143 321 [SEP] [MASK] [MASK],321 312
27 300 256 [SEP] [MASK] [MASK],300 256
294 117 38 [SEP] [MASK] [MASK],294 117
43 159 193 [SEP] [MASK] [MASK],193 159
180 223 95 [SEP] [MASK] [MASK],223 180
190 225 249 [SEP] [MASK] [MASK],249 225
157 9 11 [SEP] [MASK] [MASK],157 11
218 263 191 [SEP] [MASK] [MASK],263 218
250 164 130 [SEP] [MASK] [MASK],250 164
268 130 258 [SEP] [MASK] [MASK],268 258
165 113 311 [SEP] [MASK] [MASK],311 165
250 82 248 [SEP] [MASK] [MASK],250 248
312 21 108 [SEP] [MASK] [MASK],312 108
116 341 209 [SEP] [MASK] [MASK],341 209
197 93 242 [SEP] [MASK] [MASK],242 197
299 188 15 [SEP] [MASK] [MASK],299 188
299 43 107 [SEP] [MASK] [MASK],299 107
13 162 176 [SEP] [MASK] [MASK],176 162
205 285 243 [SEP] [MASK] [MASK],285 243
11 186 3 [SEP] [MASK] [MASK],186 11
59 161 184 [SEP] [MASK] [MASK],184 161
249 103 90 [SEP] [MASK] [MASK],249 103
39 266 71 [SEP] [MASK] [MASK],266 71
256 78 32 [SEP] [MASK] [MASK],256 78
37 246 212 [SEP] [MASK] [MASK],246 212
82 87 247 [SEP] [MASK] [MASK],247 87
136 173 90 [SEP] [MASK] [MASK],173 136
31 226 332 [SEP] [MASK] [MASK],332 226
331 235 43 [SEP] [MASK] [MASK],331 235
273 100 316 [SEP] [MASK] [MASK],316 273
333 99 154 [SEP] [MASK] [MASK],333 154
112 117 221 [SEP] [MASK] [MASK],221 117
311 265 327 [SEP] [MASK] [MASK],327 311
215 324 84 [SEP] [MASK] [MASK],324 215
208 277 48 [SEP] [MASK] [MASK],277 208
70 336 66 [SEP] [MASK] [MASK],336 70
106 175 288 [SEP] [MASK] [MASK],288 175
160 209 206 [SEP] [MASK] [MASK],209 206
122 21 274 [SEP] [MASK] [MASK],274 122
18 210 138 [SEP] [MASK] [MASK],210 138
289 159 145 [SEP] [MASK] [MASK],289 159
309 214 53 [SEP] [MASK] [MASK],309 214
63 224 191 [SEP] [MASK] [MASK],224 191
6 323 246 [SEP] [MASK] [MASK],323 246
229 4 204 [SEP] [MASK] [MASK],229 204
121 167 232 [SEP] [MASK] [MASK],232 167
337 135 301 [SEP] [MASK] [MASK],337 301
138 10 1 [SEP] [MASK] [MASK],138 10
340 98 72 [SEP] [MASK] [MASK],340 98
247 76 57 [SEP] [MASK] [MASK],247 76
99 302 95 [SEP] [MASK] [MASK],302 99
260 22 35 [SEP] [MASK] [MASK],260 35
180 302 147 [SEP] [MASK] [MASK],302 180
237 47 221 [SEP] [MASK] [MASK],237 221
258 145 275 [SEP] [MASK] [MASK],275 258
293 239 51 [SEP] [MASK] [MASK],293 239
268 262 34 [SEP] [MASK] [MASK],268 262
79 125 61 [SEP] [MASK] [MASK],125 79
311 199 175 [SEP] [MASK] [MASK],311 199
319 324 331 [SEP] [MASK] [MASK],331 324
30 196 274 [SEP] [MASK] [MASK],274 196
193 125 2 [SEP] [MASK] [MASK],193 125
329 123 51 [SEP] [MASK] [MASK],329 123
74 207 108 [SEP] [MASK] [MASK],207 108
260 222 297 [SEP] [MASK] [MASK],297 260
320 150 97 [SEP] [MASK] [MASK],320 150
268 223 35 [SEP] [MASK] [MASK],268 223
321 319 6 [SEP] [MASK] [MASK],321 319
74 147 288 [SEP] [MASK] [MASK],288 147
251 275 23 [SEP] [MASK] [MASK],275 251
180 161 332 [SEP] [MASK] [MASK],332 180
95 156 111 [SEP] [MASK] [MASK],156 111
231 82 8 [SEP] [MASK] [MASK],231 82
311 174 204 [SEP] [MASK] [MASK],311 204
297 229 35 [SEP] [MASK] [MASK],297 229
166 334 61 [SEP] [MASK] [MASK],334 166
271 2 163 [SEP] [MASK] [MASK],271 163
282 75 61 [SEP] [MASK] [MASK],282 75
338 340 263 [SEP] [MASK] [MASK],340 338
84 10 277 [SEP] [MASK] [MASK],277 84
10 78 107 [SEP] [MASK] [MASK],107 78
231 262 164 [SEP] [MASK] [MASK],262 231
73 16 312 [SEP] [MASK] [MASK],312 73
77 300 94 [SEP] [MASK] [MASK],300 94
198 319 221 [SEP] [MASK] [MASK],319 221
261 336 300 [SEP] [MASK] [MASK],336 300
159 72 185 [SEP] [MASK] [MASK],185 159
181 69 91 [SEP] [MASK] [MASK],181 91
162 245 220 [SEP] [MASK] [MASK],245 220
118 10 151 [SEP] [MASK] [MASK],151 118
5 157 119 [SEP] [MASK] [MASK],157 119
25 26 142 [SEP] [MASK] [MASK],142 26
108 295 176 [SEP] [MASK] [MASK],295 176
62 256 316 [SEP] [MASK] [MASK],316 256
94 108 127 [SEP] [MASK] [MASK],127 108
94 209 271 [SEP] [MASK] [MASK],271 209
29 56 124 [SEP] [MASK] [MASK],124 56
28 327 44 [SEP] [MASK] [MASK],327 44
211 158 193 [SEP] [MASK] [MASK],211 193
272 252 233 [SEP] [MASK] [MASK],272 252
167 253 240 [SEP] [MASK] [MASK],253 240
22 252 299 [SEP] [MASK] [MASK],299 252
172 96 309 [SEP] [MASK] [MASK],309 172
178 156 233 [SEP] [MASK] [MASK],233 178
255 125 155 [SEP] [MASK] [MASK],255 155
20 84 80 [SEP] [MASK] [MASK],84 80
122 325 88 [SEP] [MASK] [MASK],325 122
312 232 125 [SEP] [MASK] [MASK],312 232
100 139 307 [SEP] [MASK] [MASK],307 139
127 172 256 [SEP] [MASK] [MASK],256 172
141 238 273 [SEP] [MASK] [MASK],273 238
165 208 17 [SEP] [MASK] [MASK],208 165
319 331 61 [SEP] [MASK] [MASK],331 319
52 84 165 [SEP] [MASK] [MASK],165 84
282 173 305 [SEP] [MASK] [MASK],305 282
24 126 205 [SEP] [MASK] [MASK],205 126
172 43 284 [SEP] [MASK] [MASK],284 172
325 25 143 [SEP] [MASK] [MASK],325 143
330 193 119 [SEP] [MASK] [MASK],330 193
105 46 236 [SEP] [MASK] [MASK],236 105
70 300 322 [SEP] [MASK] [MASK],322 300
92 56 88 [SEP] [MASK] [MASK],92 88
196 291 36 [SEP] [MASK] [MASK],291 196
132 131 29 [SEP] [MASK] [MASK],132 131
76 170 179 [SEP] [MASK] [MASK],179 170
158 295 43 [SEP] [MASK] [MASK],295 158
321 235 89 [SEP] [MASK] [MASK],321 235
82 289 210 [SEP] [MASK] [MASK],289 210
240 207 257 [SEP] [MASK] [MASK],257 240
101 141 250 [SEP] [MASK] [MASK],250 141
254 321 205 [SEP] [MASK] [MASK],321 254
86 7 278 [SEP] [MASK] [MASK],278 86
280 331 214 [SEP] [MASK] [MASK],331 280
307 271 172 [SEP] [MASK] [MASK],307 271
83 256 151 [SEP] [MASK] [MASK],256 151
231 318 94 [SEP] [MASK] [MASK],318 231
172 42 254 [SEP] [MASK] [MASK],254 172
63 113 136 [SEP] [MASK] [MASK],136 113
290 80 216 [SEP] [MASK] [MASK],290 216
29 81 162 [SEP] [MASK] [MASK],162 81
3 165 145 [SEP] [MASK] [MASK],165 145
339 234 109 [SEP] [MASK] [MASK],339 234
106 337 319 [SEP] [MASK] [MASK],337 319
214 90 271 [SEP] [MASK] [MASK],271 214
31 37 58 [SEP] [MASK] [MASK],58 37
101 227 6 [SEP] [MASK] [MASK],227 101
231 274 29 [SEP] [MASK] [MASK],274 231
27 85 187 [SEP] [MASK] [MASK],187 85
245 269 254 [SEP] [MASK] [MASK],269 254
311 61 193 [SEP] [MASK] [MASK],311 193
129 218 100 [SEP] [MASK] [MASK],218 129
313 281 237 [SEP] [MASK] [MASK],313 281
109 298 107 [SEP] [MASK] [MASK],298 109
49 320 216 [SEP] [MASK] [MASK],320 216
74 30 101 [SEP] [MASK] [MASK],101 74
40 112 160 [SEP] [MASK] [MASK],160 112
328 32 75 [SEP] [MASK] [MASK],328 75
179 221 3 [SEP] [MASK] [MASK],221 179
146 288 310 [SEP] [MASK] [MASK],310 288
313 231 303 [SEP] [MASK] [MASK],313 303
181 46 73 [SEP] [MASK] [MASK],181 73
179 14 86 [SEP] [MASK] [MASK],179 86
132 258 39 [SEP] [MASK] [MASK],258 132
99 114 3 [SEP] [MASK] [MASK],114 99
39 299 94 [SEP] [MASK] [MASK],299 94
311 84 15 [SEP] [MASK] [MASK],311 84
42 284 165 [SEP] [MASK] [MASK],284 165
150 176 292 [SEP] [MASK] [MASK],292 176
277 200 72 [SEP] [MASK] [MASK],277 200
15 142 62 [SEP] [MASK] [MASK],142 62
193 246 288 [SEP] [MASK] [MASK],288 246
282 161 167 [SEP] [MASK] [MASK],282 167
144 259 284 [SEP] [MASK] [MASK],284 259
179 38 93 [SEP] [MASK] [MASK],179 93
13 299 82 [SEP] [MASK] [MASK],299 82
77 159 145 [SEP] [MASK] [MASK],159 145
48 69 229 [SEP] [MASK] [MASK],229 69
285 108 306 [SEP] [MASK] [MASK],306 285
215 188 263 [SEP] [MASK] [MASK],263 215
183 289 177 [SEP] [MASK] [MASK],289 183
63 224 315 [SEP] [MASK] [MASK],315 224
178 96 83 [SEP] [MASK] [MASK],178 96
269 110 339 [SEP] [MASK] [MASK],339 269
217 196 99 [SEP] [MASK] [MASK],217 196
212 156 229 [SEP] [MASK] [MASK],229 212
97 30 48 [SEP] [MASK] [MASK],97 48
271 244 236 [SEP] [MASK] [MASK],271 244
66 306 273 [SEP] [MASK] [MASK],306 273
113 298 16 [SEP] [MASK] [MASK],298 113
57 52 184 [SEP] [MASK] [MASK],184 57
63 310 45 [SEP] [MASK] [MASK],310 63
272 2 102 [SEP] [MASK] [MASK],272 102
266 225 316 [SEP] [MASK] [MASK],316 266
138 338 90 [SEP] [MASK] [MASK],338 138
55 129 142 [SEP] [MASK] [MASK],142 129
64 38 268 [SEP] [MASK] [MASK],268 64
207 141 18 [SEP] [MASK] [MASK],207 141
271 136 82 [SEP] [MASK] [MASK],271 136
188 74 57 [SEP] [MASK] [MASK],188 74
320 305 61 [SEP] [MASK] [MASK],320 305
221 287 106 [SEP] [MASK] [MASK],287 221
204 90 158 [SEP] [MASK] [MASK],204 158
281 116 3 [SEP] [MASK] [MASK],281 116
207 285 260 [SEP] [MASK] [MASK],285 260
149 163 44 [SEP] [MASK] [MASK],163 149
301 169 296 [SEP] [MASK] [MASK],301 296
53 7 253 [SEP] [MASK] [MASK],253 53
321 277 43 [SEP] [MASK] [MASK],321 277
56 175 245 [SEP] [MASK] [MASK],245 175
126 84 46 [SEP] [MASK] [MASK],126 84
22 233 77 [SEP] [MASK] [MASK],233 77
341 96 168 [SEP] [MASK] [MASK],341 168
319 230 148 [SEP] [MASK] [MASK],319 230
189 281 334 [SEP] [MASK] [MASK],334 281
159 1 60 [SEP] [MASK] [MASK],159 60
182 293 238 [SEP] [MASK] [MASK],293 238
125 279 124 [SEP] [MASK] [MASK],279 125
288 2 222 [SEP] [MASK] [MASK],288 222
214 105 184 [SEP] [MASK] [MASK],214 184
309 48 328 [SEP] [MASK] [MASK],328 309
321 257 41 [SEP] [MASK] [MASK],321 257
102 19 35 [SEP] [MASK] [MASK],102 35
84 252 228 [SEP] [MASK] [MASK],252 228
58 324 217 [SEP] [MASK] [MASK],324 217
13 311 264 [SEP] [MASK] [MASK],311 264
234 253 129 [SEP] [MASK] [MASK],253 234
159 140 141 [SEP] [MASK] [MASK],159 141
291 317 51 [SEP] [MASK] [MASK],317 291
272 24 146 [SEP] [MASK] [MASK],272 146
21 248 282 [SEP] [MASK] [MASK],282 248
22 141 35 [SEP] [MASK] [MASK],141 35
194 244 290 [SEP] [MASK] [MASK],290 244
5 71 338 [SEP] [MASK] [MASK],338 71
121 41 261 [SEP] [MASK] [MASK],261 121
155 209 315 [SEP] [MASK] [MASK],315 209
336 270 100 [SEP] [MASK] [MASK],336 270
197 259 191 [SEP] [MASK] [MASK],259 197
297 19 116 [SEP] [MASK] [MASK],297 116
147 1 85 [SEP] [MASK] [MASK],147 85
136 185 192 [SEP] [MASK] [MASK],192 185
222 254 216 [SEP] [MASK] [MASK],254 222
137 56 81 [SEP] [MASK] [MASK],137 81
266 38 280 [SEP] [MASK] [MASK],280 266
108 333 225 [SEP] [MASK] [MASK],333 225
287 252 213 [SEP] [MASK] [MASK],287 252
42 223 169 [SEP] [MASK] [MASK],223 169
120 236 191 [SEP] [MASK] [MASK],236 191
277 174 247 [SEP] [MASK] [MASK],277 247
137 168 55 [SEP] [MASK] [MASK],168 137
295 45 122 [SEP] [MASK] [MASK],295 122
130 103 336 [SEP] [MASK] [MASK],336 130
320 225 5 [SEP] [MASK] [MASK],320 225
